Data,1,record,timestamp,1682906905000,ms,speed,1.516,m/s,cadence,0,rpm,temperature,27,C,distance,6722.02,m,grade,4.69,%,altitude,89.79999999999995,m,position_lat,29.570559952408075,degrees,position_long,119.42221996374428,degrees
Data,1,record,timestamp,1682906906000,ms,speed,1.476,m/s,cadence,0,rpm,temperature,27,C,distance,6724.27,m,grade,4.43,%,altitude,89.79999999999995,m,position_lat,29.570579985156655,degrees,position_long,119.42220998927951,degrees
Data,1,record,timestamp,1682906907000,ms,speed,1.463,m/s,cadence,0,rpm,temperature,27,C,distance,6725.56,m,grade,4.43,%,altitude,90.0,m,position_lat,29.57058995962143,degrees,position_long,119.4221999309957,degrees
Data,1,record,timestamp,1682906908000,ms,speed,1.516,m/s,cadence,0,rpm,temperature,27,C,distance,6726.84,m,grade,4.88,%,altitude,90.0,m,position_lat,29.570599934086204,degrees,position_long,119.4221999309957,degrees
Data,1,record,timestamp,1682906909000,ms,speed,1.523,m/s,cadence,0,rpm,temperature,27,C,distance,6728.66,m,grade,4.68,%,altitude,90.0,m,position_lat,29.57060999237001,degrees,position_long,119.42218995653093,degrees
Data,1,record,timestamp,1682906910000,ms,speed,1.476,m/s,cadence,0,rpm,temperature,27,C,distance,6730.9,m,grade,4.38,%,altitude,90.20000000000005,m,position_lat,29.570629941299558,degrees,position_long,119.42217998206615,degrees
Data,1,record,timestamp,1682906911000,ms,speed,1.436,m/s,cadence,0,rpm,temperature,27,C,distance,6732.18,m,grade,3.69,%,altitude,90.20000000000005,m,position_lat,29.570639999583364,degrees,position_long,119.42217998206615,degrees
Data,1,record,timestamp,1682906912000,ms,speed,1.44,m/s,cadence,0,rpm,temperature,27,C,distance,6734.63,m,grade,4.06,%,altitude,90.20000000000005,m,position_lat,29.570649974048138,degrees,position_long,119.42215994931757,degrees
Data,1,record,timestamp,1682906913000,ms,speed,1.453,m/s,cadence,0,rpm,temperature,27,C,distance,6735.7,m,grade,4.11,%,altitude,90.39999999999998,m,position_lat,29.570659948512912,degrees,position_long,119.42215994931757,degrees
Data,1,record,timestamp,1682906914000,ms,speed,1.47,m/s,cadence,0,rpm,temperature,27,C,distance,6736.76,m,grade,3.65,%,altitude,90.39999999999998,m,position_lat,29.570669922977686,degrees,position_long,119.42215994931757,degrees
Data,1,record,timestamp,1682906915000,ms,speed,1.473,m/s,cadence,0,rpm,temperature,27,C,distance,6739.21,m,grade,3.6,%,altitude,90.39999999999998,m,position_lat,29.570689955726266,degrees,position_long,119.4221499748528,degrees
Data,1,record,timestamp,1682906916000,ms,speed,1.533,m/s,cadence,0,rpm,temperature,27,C,distance,6740.5,m,grade,3.6,%,altitude,90.39999999999998,m,position_lat,29.57069993019104,degrees,position_long,119.422139916569,degrees
Data,1,record,timestamp,1682906917000,ms,speed,1.52,m/s,cadence,0,rpm,temperature,27,C,distance,6742.32,m,grade,4.12,%,altitude,90.60000000000002,m,position_lat,29.570709988474846,degrees,position_long,119.42212994210422,degrees
Data,1,record,timestamp,1682906918000,ms,speed,1.526,m/s,cadence,0,rpm,temperature,27,C,distance,6743.59,m,grade,4.27,%,altitude,90.60000000000002,m,position_lat,29.57071996293962,degrees,position_long,119.42212994210422,degrees
Data,1,record,timestamp,1682906919000,ms,speed,1.45,m/s,cadence,0,rpm,temperature,27,C,distance,6745.72,m,grade,3.63,%,altitude,90.60000000000002,m,position_lat,29.5707399956882,degrees,position_long,119.42212994210422,degrees
Data,1,record,timestamp,1682906920000,ms,speed,1.453,m/s,cadence,0,rpm,temperature,27,C,distance,6747.01,m,grade,4.3,%,altitude,90.79999999999995,m,position_lat,29.570749970152974,degrees,position_long,119.42211996763945,degrees
Data,1,record,timestamp,1682906921000,ms,speed,1.45,m/s,cadence,0,rpm,temperature,27,C,distance,6748.48,m,grade,4.6,%,altitude,90.79999999999995,m,position_lat,29.57075994461775,degrees,position_long,119.42210999317467,degrees
Data,1,record,timestamp,1682906922000,ms,speed,1.51,m/s,cadence,0,rpm,temperature,27,C,distance,6751.07,m,grade,3.49,%,altitude,90.79999999999995,m,position_lat,29.57077997736633,degrees,position_long,119.42209993489087,degrees
Data,1,record,timestamp,1682906923000,ms,speed,1.516,m/s,cadence,0,rpm,temperature,27,C,distance,6752.13,m,grade,3.49,%,altitude,90.79999999999995,m,position_lat,29.570789951831102,degrees,position_long,119.42209993489087,degrees
Data,1,record,timestamp,1682906924000,ms,speed,1.503,m/s,cadence,0,rpm,temperature,27,C,distance,6753.6,m,grade,3.73,%,altitude,90.79999999999995,m,position_lat,29.570799926295877,degrees,position_long,119.42208996042609,degrees
Data,1,record,timestamp,1682906925000,ms,speed,1.45,m/s,cadence,0,rpm,temperature,27,C,distance,6755.42,m,grade,3.6,%,altitude,91.0,m,position_lat,29.570809984579682,degrees,position_long,119.42206992767751,degrees
Data,1,record,timestamp,1682906926000,ms,speed,1.463,m/s,cadence,0,rpm,temperature,27,C,distance,6756.49,m,grade,3.79,%,altitude,91.0,m,position_lat,29.570819959044456,degrees,position_long,119.42206992767751,degrees
Data,1,record,timestamp,1682906927000,ms,speed,1.456,m/s,cadence,0,rpm,temperature,27,C,distance,6758.82,m,grade,3.53,%,altitude,91.20000000000005,m,position_lat,29.570839991793036,degrees,position_long,119.42206992767751,degrees
Data,1,record,timestamp,1682906928000,ms,speed,1.446,m/s,cadence,0,rpm,temperature,27,C,distance,6760.64,m,grade,3.6,%,altitude,91.20000000000005,m,position_lat,29.57084996625781,degrees,position_long,119.42205995321274,degrees
Data,1,record,timestamp,1682906929000,ms,speed,1.483,m/s,cadence,0,rpm,temperature,27,C,distance,6761.7,m,grade,3.66,%,altitude,91.20000000000005,m,position_lat,29.570859940722585,degrees,position_long,119.42205995321274,degrees
Data,1,record,timestamp,1682906930000,ms,speed,1.503,m/s,cadence,0,rpm,temperature,27,C,distance,6764.15,m,grade,2.79,%,altitude,91.20000000000005,m,position_lat,29.570879973471165,degrees,position_long,119.42204997874796,degrees
Data,1,record,timestamp,1682906931000,ms,speed,1.526,m/s,cadence,0,rpm,temperature,28,C,distance,6765.44,m,grade,3.74,%,altitude,91.39999999999998,m,position_lat,29.57088994793594,degrees,position_long,119.42203992046416,degrees
Data,1,record,timestamp,1682906932000,ms,speed,1.506,m/s,cadence,0,rpm,temperature,28,C,distance,6766.51,m,grade,3.74,%,altitude,91.39999999999998,m,position_lat,29.570899922400713,degrees,position_long,119.42203992046416,degrees
Data,1,record,timestamp,1682906933000,ms,speed,1.513,m/s,cadence,0,rpm,temperature,28,C,distance,6769.27,m,grade,4.07,%,altitude,91.39999999999998,m,position_lat,29.570919955149293,degrees,position_long,119.42202994599938,degrees
Data,1,record,timestamp,1682906934000,ms,speed,1.543,m/s,cadence,0,rpm,temperature,28,C,distance,6770.75,m,grade,3.51,%,altitude,91.39999999999998,m,position_lat,29.570919955149293,degrees,position_long,119.42200999706984,degrees
Data,1,record,timestamp,1682906935000,ms,speed,1.44,m/s,cadence,0,rpm,temperature,28,C,distance,6772.87,m,grade,3.28,%,altitude,91.60000000000002,m,position_lat,29.570939987897873,degrees,position_long,119.42200999706984,degrees
Data,1,record,timestamp,1682906936000,ms,speed,1.283,m/s,cadence,0,rpm,temperature,28,C,distance,6774.15,m,grade,3.5,%,altitude,91.60000000000002,m,position_lat,29.570939987897873,degrees,position_long,119.42200999706984,degrees
Data,1,record,timestamp,1682906937000,ms,speed,0.766,m/s,cadence,0,rpm,temperature,28,C,distance,6774.92,m,grade,3.76,%,altitude,91.60000000000002,m,position_lat,29.570939987897873,degrees,position_long,119.42200999706984,degrees
Data,1,record,timestamp,1682906938000,ms,speed,0.346,m/s,cadence,0,rpm,temperature,28,C,distance,6775.27,m,grade,3.22,%,altitude,91.60000000000002,m,position_lat,29.570939987897873,degrees,position_long,119.42200999706984,degrees
Definition,4,software,part_number,16,bytes,message_index,2,bytes,version,2,bytes
Data,4,software,part_number,USER_OPERATION,,message_index,22,,version,307.0,
Definition,4,software,part_number,16,bytes,message_index,2,bytes,version,2,bytes
Data,4,software,part_number,USER_OPERATION,,message_index,23,,version,307.0,
Data,1,record,timestamp,1682906962000,ms,speed,1.386,m/s,cadence,0,rpm,temperature,28,C,distance,6776.54,m,grade,0.0,%,altitude,92.0,m,position_lat,29.571009976789355,degrees,position_long,119.42196993157268,degrees
Data,1,record,timestamp,1682906963000,ms,speed,1.383,m/s,cadence,0,rpm,temperature,28,C,distance,6777.83,m,grade,0.0,%,altitude,92.0,m,position_lat,29.57101995125413,degrees,position_long,119.4219599571079,degrees
Data,1,record,timestamp,1682906964000,ms,speed,1.37,m/s,cadence,0,rpm,temperature,28,C,distance,6780.08,m,grade,0.0,%,altitude,92.0,m,position_lat,29.57103998400271,degrees,position_long,119.42194998264313,degrees
Definition,4,software,part_number,16,bytes,message_index,2,bytes,version,2,bytes
Data,4,software,part_number,USER_OPERATION,,message_index,22,,version,307.0,
Definition,4,software,part_number,16,bytes,message_index,2,bytes,version,2,bytes
Data,4,software,part_number,USER_OPERATION,,message_index,23,,version,307.0,
Data,1,record,timestamp,1682906967000,ms,speed,1.406,m/s,cadence,0,rpm,temperature,28,C,distance,6782.85,m,grade,0.0,%,altitude,92.20000000000005,m,position_lat,29.57108994014561,degrees,position_long,119.42192994989455,degrees
Data,1,record,timestamp,1682906968000,ms,speed,1.396,m/s,cadence,0,rpm,temperature,28,C,distance,6784.14,m,grade,3.97,%,altitude,92.39999999999998,m,position_lat,29.571099998429418,degrees,position_long,119.42191997542977,degrees
Data,1,record,timestamp,1682906969000,ms,speed,1.46,m/s,cadence,0,rpm,temperature,28,C,distance,6785.43,m,grade,3.18,%,altitude,92.39999999999998,m,position_lat,29.57110997289419,degrees,position_long,119.42190991714597,degrees
Data,1,record,timestamp,1682906970000,ms,speed,1.473,m/s,cadence,0,rpm,temperature,28,C,distance,6787.77,m,grade,3.62,%,altitude,92.39999999999998,m,position_lat,29.57112992182374,degrees,position_long,119.42190991714597,degrees
Data,1,record,timestamp,1682906971000,ms,speed,1.47,m/s,cadence,0,rpm,temperature,28,C,distance,6788.83,m,grade,3.68,%,altitude,92.39999999999998,m,position_lat,29.571139980107546,degrees,position_long,119.42190991714597,degrees
Data,1,record,timestamp,1682906972000,ms,speed,1.5,m/s,cadence,0,rpm,temperature,28,C,distance,6790.65,m,grade,3.79,%,altitude,92.60000000000002,m,position_lat,29.57114995457232,degrees,position_long,119.4218999426812,degrees
Data,1,record,timestamp,1682906973000,ms,speed,1.49,m/s,cadence,0,rpm,temperature,28,C,distance,6791.94,m,grade,3.84,%,altitude,92.60000000000002,m,position_lat,29.571159929037094,degrees,position_long,119.42188996821642,degrees
Data,1,record,timestamp,1682906974000,ms,speed,1.496,m/s,cadence,0,rpm,temperature,28,C,distance,6793.42,m,grade,3.73,%,altitude,92.60000000000002,m,position_lat,29.5711699873209,degrees,position_long,119.42187999375165,degrees
Data,1,record,timestamp,1682906975000,ms,speed,1.516,m/s,cadence,0,rpm,temperature,28,C,distance,6795.54,m,grade,3.48,%,altitude,92.79999999999995,m,position_lat,29.57118993625045,degrees,position_long,119.42187999375165,degrees
Data,1,record,timestamp,1682906976000,ms,speed,1.59,m/s,cadence,0,rpm,temperature,28,C,distance,6797.36,m,grade,3.7,%,altitude,92.79999999999995,m,position_lat,29.571199994534254,degrees,position_long,119.42186993546784,degrees
Data,1,record,timestamp,1682906977000,ms,speed,1.633,m/s,cadence,0,rpm,temperature,28,C,distance,6798.83,m,grade,3.66,%,altitude,92.79999999999995,m,position_lat,29.571209968999028,degrees,position_long,119.42185996100307,degrees
Data,1,record,timestamp,1682906978000,ms,speed,1.663,m/s,cadence,0,rpm,temperature,28,C,distance,6801.08,m,grade,4.07,%,altitude,93.0,m,position_lat,29.571229917928576,degrees,position_long,119.42184998653829,degrees
Data,1,record,timestamp,1682906979000,ms,speed,1.63,m/s,cadence,0,rpm,temperature,28,C,distance,6802.9,m,grade,4.21,%,altitude,93.0,m,position_lat,29.571239976212382,degrees,position_long,119.42183992825449,degrees
Data,1,record,timestamp,1682906980000,ms,speed,1.603,m/s,cadence,0,rpm,temperature,28,C,distance,6804.17,m,grade,4.81,%,altitude,93.20000000000005,m,position_lat,29.571249950677156,degrees,position_long,119.42183992825449,degrees
Data,1,record,timestamp,1682906981000,ms,speed,1.57,m/s,cadence,0,rpm,temperature,28,C,distance,6806.42,m,grade,4.67,%,altitude,93.20000000000005,m,position_lat,29.571269983425736,degrees,position_long,119.42182995378971,degrees
Data,1,record,timestamp,1682906982000,ms,speed,1.566,m/s,cadence,0,rpm,temperature,28,C,distance,6807.71,m,grade,4.04,%,altitude,93.20000000000005,m,position_lat,29.57127995789051,degrees,position_long,119.42181997932494,degrees
Data,1,record,timestamp,1682906983000,ms,speed,1.583,m/s,cadence,0,rpm,temperature,28,C,distance,6809.53,m,grade,4.57,%,altitude,93.39999999999998,m,position_lat,29.571289932355285,degrees,position_long,119.42180992104113,degrees
Data,1,record,timestamp,1682906984000,ms,speed,1.613,m/s,cadence,0,rpm,temperature,28,C,distance,6811.87,m,grade,3.9,%,altitude,93.39999999999998,m,position_lat,29.571309965103865,degrees,position_long,119.42180992104113,degrees
Data,1,record,timestamp,1682906985000,ms,speed,1.583,m/s,cadence,0,rpm,temperature,28,C,distance,6812.93,m,grade,4.73,%,altitude,93.39999999999998,m,position_lat,29.57131993956864,degrees,position_long,119.42180992104113,degrees
Data,1,record,timestamp,1682906986000,ms,speed,1.55,m/s,cadence,0,rpm,temperature,28,C,distance,6814.22,m,grade,4.14,%,altitude,93.39999999999998,m,position_lat,29.571329997852445,degrees,position_long,119.42179994657636,degrees
Data,1,record,timestamp,1682906987000,ms,speed,1.553,m/s,cadence,0,rpm,temperature,28,C,distance,6815.7,m,grade,3.68,%,altitude,93.39999999999998,m,position_lat,29.57133997231722,degrees,position_long,119.42178997211158,degrees
Data,1,record,timestamp,1682906988000,ms,speed,1.536,m/s,cadence,0,rpm,temperature,28,C,distance,6816.99,m,grade,3.81,%,altitude,93.60000000000002,m,position_lat,29.571349946781993,degrees,position_long,119.42177999764681,degrees
Data,1,record,timestamp,1682906989000,ms,speed,1.493,m/s,cadence,0,rpm,temperature,28,C,distance,6819.11,m,grade,2.93,%,altitude,93.60000000000002,m,position_lat,29.571369979530573,degrees,position_long,119.42177999764681,degrees
Data,1,record,timestamp,1682906990000,ms,speed,1.47,m/s,cadence,0,rpm,temperature,28,C,distance,6821.06,m,grade,3.67,%,altitude,93.79999999999995,m,position_lat,29.571379953995347,degrees,position_long,119.421769939363,degrees
Data,1,record,timestamp,1682906991000,ms,speed,1.473,m/s,cadence,0,rpm,temperature,28,C,distance,6822.36,m,grade,4.35,%,altitude,93.79999999999995,m,position_lat,29.57138992846012,degrees,position_long,119.42175996489823,degrees
Data,1,record,timestamp,1682906992000,ms,speed,1.523,m/s,cadence,0,rpm,temperature,29,C,distance,6824.6,m,grade,3.56,%,altitude,93.79999999999995,m,position_lat,29.5714099612087,degrees,position_long,119.42174999043345,degrees
Data,1,record,timestamp,1682906993000,ms,speed,1.523,m/s,cadence,0,rpm,temperature,29,C,distance,6825.88,m,grade,4.55,%,altitude,94.0,m,position_lat,29.571419935673475,degrees,position_long,119.42174999043345,degrees
Data,1,record,timestamp,1682906994000,ms,speed,1.563,m/s,cadence,0,rpm,temperature,29,C,distance,6826.94,m,grade,3.83,%,altitude,94.0,m,position_lat,29.57142999395728,degrees,position_long,119.42174999043345,degrees
Data,1,record,timestamp,1682906995000,ms,speed,1.59,m/s,cadence,0,rpm,temperature,29,C,distance,6829.53,m,grade,4.16,%,altitude,94.0,m,position_lat,29.57144994288683,degrees,position_long,119.42173993214965,degrees
Data,1,record,timestamp,1682906996000,ms,speed,1.563,m/s,cadence,0,rpm,temperature,29,C,distance,6831.0,m,grade,4.16,%,altitude,94.0,m,position_lat,29.571459917351604,degrees,position_long,119.42172995768487,degrees
Data,1,record,timestamp,1682906997000,ms,speed,1.546,m/s,cadence,0,rpm,temperature,29,C,distance,6832.29,m,grade,4.16,%,altitude,94.20000000000005,m,position_lat,29.57146997563541,degrees,position_long,119.4217199832201,degrees
Data,1,record,timestamp,1682906998000,ms,speed,1.573,m/s,cadence,0,rpm,temperature,29,C,distance,6834.11,m,grade,4.25,%,altitude,94.20000000000005,m,position_lat,29.571479950100183,degrees,position_long,119.4217099249363,degrees
Data,1,record,timestamp,1682906999000,ms,speed,1.556,m/s,cadence,0,rpm,temperature,29,C,distance,6836.45,m,grade,3.49,%,altitude,94.20000000000005,m,position_lat,29.571499982848763,degrees,position_long,119.4217099249363,degrees
Data,1,record,timestamp,1682907000000,ms,speed,1.506,m/s,cadence,0,rpm,temperature,29,C,distance,6837.74,m,grade,2.84,%,altitude,94.20000000000005,m,position_lat,29.571509957313538,degrees,position_long,119.42169995047152,degrees
Data,1,record,timestamp,1682907001000,ms,speed,1.483,m/s,cadence,0,rpm,temperature,29,C,distance,6839.03,m,grade,3.72,%,altitude,94.39999999999998,m,position_lat,29.57151993177831,degrees,position_long,119.42168997600675,degrees
Data,1,record,timestamp,1682907002000,ms,speed,1.536,m/s,cadence,0,rpm,temperature,29,C,distance,6841.8,m,grade,2.75,%,altitude,94.39999999999998,m,position_lat,29.57153996452689,degrees,position_long,119.42167991772294,degrees
Data,1,record,timestamp,1682907003000,ms,speed,1.573,m/s,cadence,0,rpm,temperature,29,C,distance,6842.86,m,grade,3.37,%,altitude,94.39999999999998,m,position_lat,29.571549938991666,degrees,position_long,119.42167991772294,degrees
Data,1,record,timestamp,1682907004000,ms,speed,1.543,m/s,cadence,0,rpm,temperature,29,C,distance,6843.92,m,grade,3.73,%,altitude,94.60000000000002,m,position_lat,29.57155999727547,degrees,position_long,119.42167991772294,degrees
Data,1,record,timestamp,1682907005000,ms,speed,1.483,m/s,cadence,0,rpm,temperature,29,C,distance,6846.37,m,grade,3.49,%,altitude,94.60000000000002,m,position_lat,29.57157994620502,degrees,position_long,119.42166994325817,degrees
Data,1,record,timestamp,1682907006000,ms,speed,1.46,m/s,cadence,0,rpm,temperature,29,C,distance,6847.66,m,grade,3.49,%,altitude,94.60000000000002,m,position_lat,29.571589920669794,degrees,position_long,119.42165996879339,degrees
Data,1,record,timestamp,1682907007000,ms,speed,1.5,m/s,cadence,0,rpm,temperature,29,C,distance,6848.73,m,grade,3.68,%,altitude,94.60000000000002,m,position_lat,29.5715999789536,degrees,position_long,119.42165996879339,degrees
Data,1,record,timestamp,1682907008000,ms,speed,1.51,m/s,cadence,0,rpm,temperature,29,C,distance,6851.18,m,grade,3.65,%,altitude,94.79999999999995,m,position_lat,29.571619927883148,degrees,position_long,119.42164999432862,degrees
Data,1,record,timestamp,1682907009000,ms,speed,1.443,m/s,cadence,0,rpm,temperature,29,C,distance,6852.62,m,grade,3.61,%,altitude,94.79999999999995,m,position_lat,29.571619927883148,degrees,position_long,119.42164999432862,degrees
Data,1,record,timestamp,1682907010000,ms,speed,0.896,m/s,cadence,0,rpm,temperature,29,C,distance,6853.51,m,grade,3.71,%,altitude,94.79999999999995,m,position_lat,29.571619927883148,degrees,position_long,119.42164999432862,degrees
Data,1,record,timestamp,1682907011000,ms,speed,0.41,m/s,cadence,0,rpm,temperature,29,C,distance,6853.93,m,grade,4.43,%,altitude,94.79999999999995,m,position_lat,29.571619927883148,degrees,position_long,119.42164999432862,degrees
Data,1,record,timestamp,1682907012000,ms,speed,0.0,m/s,cadence,0,rpm,temperature,29,C,distance,6853.93,m,grade,3.05,%,altitude,94.79999999999995,m,position_lat,29.571619927883148,degrees,position_long,119.42164999432862,degrees
Definition,4,software,part_number,16,bytes,message_index,2,bytes,version,2,bytes
Data,4,software,part_number,USER_OPERATION,,message_index,22,,version,307.0,
Definition,4,software,part_number,16,bytes,message_index,2,bytes,version,2,bytes
Data,4,software,part_number,USER_OPERATION,,message_index,23,,version,307.0,
Data,1,record,timestamp,1682907720000,ms,speed,1.91,m/s,cadence,45,rpm,temperature,40,C,distance,6856.37,m,grade,0.0,%,altitude,96.20000000000005,m,position_lat,29.57170994952321,degrees,position_long,119.42159995436668,degrees
Data,1,record,timestamp,1682907721000,ms,speed,2.216,m/s,cadence,45,rpm,temperature,40,C,distance,6858.62,m,grade,0.0,%,altitude,96.39999999999998,m,position_lat,29.57172998227179,degrees,position_long,119.42158997990191,degrees
Data,1,record,timestamp,1682907722000,ms,speed,2.44,m/s,cadence,45,rpm,temperature,40,C,distance,6861.39,m,grade,0.0,%,altitude,96.39999999999998,m,position_lat,29.57174993120134,degrees,position_long,119.4215799216181,degrees
Data,1,record,timestamp,1682907723000,ms,speed,2.663,m/s,cadence,42,rpm,temperature,40,C,distance,6864.9,m,grade,2.73,%,altitude,96.39999999999998,m,position_lat,29.571779938414693,degrees,position_long,119.42155997268856,degrees
Data,1,record,timestamp,1682907724000,ms,speed,2.733,m/s,cadence,43,rpm,temperature,40,C,distance,6867.66,m,grade,3.46,%,altitude,96.60000000000002,m,position_lat,29.571799971163273,degrees,position_long,119.42154999822378,degrees
Data,1,record,timestamp,1682907725000,ms,speed,2.84,m/s,cadence,44,rpm,temperature,40,C,distance,6870.25,m,grade,3.23,%,altitude,96.60000000000002,m,position_lat,29.57181992009282,degrees,position_long,119.4215299654752,degrees
Data,1,record,timestamp,1682907726000,ms,speed,2.9,m/s,cadence,46,rpm,temperature,40,C,distance,6873.01,m,grade,4.05,%,altitude,96.79999999999995,m,position_lat,29.5718399528414,degrees,position_long,119.42151999101043,degrees
Data,1,record,timestamp,1682907727000,ms,speed,2.95,m/s,cadence,46,rpm,temperature,40,C,distance,6876.49,m,grade,3.72,%,altitude,97.0,m,position_lat,29.571869960054755,degrees,position_long,119.42150993272662,degrees
Data,1,record,timestamp,1682907728000,ms,speed,3.02,m/s,cadence,46,rpm,temperature,40,C,distance,6880.0,m,grade,3.21,%,altitude,97.0,m,position_lat,29.57189996726811,degrees,position_long,119.42148998379707,degrees
Data,1,record,timestamp,1682907729000,ms,speed,3.03,m/s,cadence,46,rpm,temperature,40,C,distance,6884.05,m,grade,3.38,%,altitude,97.20000000000005,m,position_lat,29.571929974481463,degrees,position_long,119.4214699510485,degrees
Data,1,record,timestamp,1682907730000,ms,speed,3.163,m/s,cadence,50,rpm,temperature,40,C,distance,6888.11,m,grade,2.84,%,altitude,97.20000000000005,m,position_lat,29.571959981694818,degrees,position_long,119.42144991829991,degrees
Data,1,record,timestamp,1682907731000,ms,speed,3.276,m/s,cadence,53,rpm,temperature,40,C,distance,6892.81,m,grade,3.3,%,altitude,97.39999999999998,m,position_lat,29.571999963372946,degrees,position_long,119.42142996937037,degrees
Data,1,record,timestamp,1682907732000,ms,speed,3.44,m/s,cadence,55,rpm,temperature,40,C,distance,6896.32,m,grade,3.62,%,altitude,97.60000000000002,m,position_lat,29.5720299705863,degrees,position_long,119.42141999490559,degrees
Data,1,record,timestamp,1682907733000,ms,speed,3.53,m/s,cadence,55,rpm,temperature,40,C,distance,6900.82,m,grade,4.03,%,altitude,97.79999999999995,m,position_lat,29.572059977799654,degrees,position_long,119.42138998769224,degrees
Data,1,record,timestamp,1682907734000,ms,speed,3.54,m/s,cadence,57,rpm,temperature,40,C,distance,6904.3,m,grade,4.22,%,altitude,98.0,m,position_lat,29.572089985013008,degrees,position_long,119.42137992940843,degrees
Data,1,record,timestamp,1682907735000,ms,speed,3.483,m/s,cadence,58,rpm,temperature,40,C,distance,6908.35,m,grade,4.06,%,altitude,98.20000000000005,m,position_lat,29.572119992226362,degrees,position_long,119.42135998047888,degrees
Data,1,record,timestamp,1682907736000,ms,speed,3.476,m/s,cadence,58,rpm,temperature,40,C,distance,6911.62,m,grade,4.09,%,altitude,98.39999999999998,m,position_lat,29.572149999439716,degrees,position_long,119.42134992219508,degrees
Data,1,record,timestamp,1682907737000,ms,speed,3.446,m/s,cadence,59,rpm,temperature,40,C,distance,6915.33,m,grade,4.35,%,altitude,98.39999999999998,m,position_lat,29.57217992283404,degrees,position_long,119.42132997326553,degrees
Data,1,record,timestamp,1682907738000,ms,speed,3.59,m/s,cadence,60,rpm,temperature,40,C,distance,6919.79,m,grade,4.3,%,altitude,98.60000000000002,m,position_lat,29.5722199883312,degrees,position_long,119.42132997326553,degrees
Data,1,record,timestamp,1682907739000,ms,speed,3.726,m/s,cadence,63,rpm,temperature,40,C,distance,6923.84,m,grade,4.58,%,altitude,98.79999999999995,m,position_lat,29.572249995544553,degrees,position_long,119.42130994051695,degrees
Data,1,record,timestamp,1682907740000,ms,speed,4.006,m/s,cadence,67,rpm,temperature,40,C,distance,6928.82,m,grade,4.54,%,altitude,99.0,m,position_lat,29.57228997722268,degrees,position_long,119.4212899915874,degrees
Data,1,record,timestamp,1682907741000,ms,speed,4.143,m/s,cadence,69,rpm,temperature,40,C,distance,6933.52,m,grade,4.13,%,altitude,99.0,m,position_lat,29.57232995890081,degrees,position_long,119.42126995883882,degrees
Data,1,record,timestamp,1682907742000,ms,speed,4.203,m/s,cadence,70,rpm,temperature,40,C,distance,6937.4,m,grade,3.93,%,altitude,99.20000000000005,m,position_lat,29.572359966114163,degrees,position_long,119.42124992609024,degrees
Data,1,record,timestamp,1682907743000,ms,speed,4.16,m/s,cadence,70,rpm,temperature,40,C,distance,6942.38,m,grade,3.51,%,altitude,99.39999999999998,m,position_lat,29.57239994779229,degrees,position_long,119.42122997716069,degrees
Data,1,record,timestamp,1682907744000,ms,speed,4.056,m/s,cadence,70,rpm,temperature,40,C,distance,6946.43,m,grade,3.51,%,altitude,99.60000000000002,m,position_lat,29.572429955005646,degrees,position_long,119.42119996994734,degrees
Data,1,record,timestamp,1682907745000,ms,speed,3.816,m/s,cadence,0,rpm,temperature,40,C,distance,6949.65,m,grade,3.78,%,altitude,99.79999999999995,m,position_lat,29.572449987754226,degrees,position_long,119.42117993719876,degrees
Data,1,record,timestamp,1682907746000,ms,speed,3.42,m/s,cadence,0,rpm,temperature,40,C,distance,6952.92,m,grade,4.35,%,altitude,100.0,m,position_lat,29.57247999496758,degrees,position_long,119.42116996273398,degrees
Data,1,record,timestamp,1682907747000,ms,speed,3.0,m/s,cadence,0,rpm,temperature,40,C,distance,6955.26,m,grade,4.33,%,altitude,100.20000000000005,m,position_lat,29.572499943897128,degrees,position_long,119.42116996273398,degrees
Data,1,record,timestamp,1682907748000,ms,speed,2.493,m/s,cadence,45,rpm,temperature,40,C,distance,6957.38,m,grade,4.58,%,altitude,100.20000000000005,m,position_lat,29.572519976645708,degrees,position_long,119.42116996273398,degrees
Data,1,record,timestamp,1682907749000,ms,speed,2.11,m/s,cadence,45,rpm,temperature,40,C,distance,6958.66,m,grade,4.81,%,altitude,100.39999999999998,m,position_lat,29.572529951110482,degrees,position_long,119.42116996273398,degrees
Data,1,record,timestamp,1682907750000,ms,speed,1.89,m/s,cadence,45,rpm,temperature,40,C,distance,6961.24,m,grade,5.18,%,altitude,100.39999999999998,m,position_lat,29.572549983859062,degrees,position_long,119.42115998826921,degrees
Data,1,record,timestamp,1682907751000,ms,speed,1.76,m/s,cadence,45,rpm,temperature,40,C,distance,6963.0,m,grade,5.22,%,altitude,100.60000000000002,m,position_lat,29.572549983859062,degrees,position_long,119.42115998826921,degrees
Data,1,record,timestamp,1682907752000,ms,speed,1.156,m/s,cadence,45,rpm,temperature,40,C,distance,6964.16,m,grade,5.68,%,altitude,100.60000000000002,m,position_lat,29.572549983859062,degrees,position_long,119.42115998826921,degrees
Data,1,record,timestamp,1682907753000,ms,speed,0.506,m/s,cadence,0,rpm,temperature,40,C,distance,6964.67,m,grade,6.24,%,altitude,100.60000000000002,m,position_lat,29.572549983859062,degrees,position_long,119.42115998826921,degrees
